Game_ID,Team,Opponent,Order_1,Order_2,Order_3,Order_4,Order_5,Order_6,Order_7,Order_8,Order_9
pl2025070404,楽天,日本ハム,辰己,村林,浅村,ゴンザレス,黒川,ボイト,中島,宗山,太田
pl2025070404,日本ハム,楽天,水谷,清宮幸,マルティネス,野村,レイエス,水野,万波,伏見,石井
pl2025070405,ロッテ,オリックス,藤原,寺地,安田,山本,西川,ソト,藤岡,石川慎,友杉
pl2025070405,オリックス,ロッテ,来田,宗,紅林,杉本,頓宮,西野,中川,ディアス,若月
pl2025070406,西武,ソフトバンク,滝沢,源田,渡部聖,ネビン,山村,長谷川,岸,炭谷,西川
pl2025070406,ソフトバンク,西武,周東,野村,中村,山川,石塚,柳町,川瀬,海野,牧原大
pl2025070504,楽天,日本ハム,中島,ゴンザレス,村林,ボイト,伊藤,黒川,辰己,宗山,太田
pl2025070504,日本ハム,楽天,水谷,田宮,郡司,マルティネス,レイエス,水野,矢沢,石井,五十幡
pl2025070505,ロッテ,オリックス,藤原,寺地,安田,山本,西川,ソト,藤岡,池田,友杉
pl2025070505,オリックス,ロッテ,来田,宗,紅林,杉本,頓宮,森,太田,ディアス,元
pl2025070506,西武,ソフトバンク,滝沢,源田,渡部聖,ネビン,山村,西川,岸,長谷川,牧野
pl2025070506,ソフトバンク,西武,佐藤直,川瀬,中村,山川,柳町,山本,嶺井,ダウンズ,牧原大
pl2025070604,楽天,日本ハム,中島,小深田,浅村,ボイト,村林,ゴンザレス,黒川,堀内,辰己
pl2025070604,日本ハム,楽天,水谷,田宮,レイエス,野村,清宮幸,水野,郡司,矢沢,石井
pl2025070605,ロッテ,オリックス,藤原,寺地,安田,山本,西川,ソト,藤岡,友杉,高部
pl2025070605,オリックス,ロッテ,来田,宗,頓宮,杉本,太田,ディアス,若月,紅林,中川
pl2025070606,西武,ソフトバンク,滝沢,源田,渡部聖,ネビン,山村,外崎,西川,炭谷,長谷川
pl2025070606,ソフトバンク,西武,周東,佐藤直,中村,山川,柳町,ダウンズ,谷川原,野村,牧原大
pl2025070804,楽天,西武,中島,小深田,黒川,ボイト,村林,ゴンザレス,宗山,堀内,辰己
pl2025070804,西武,楽天,長谷川,滝沢,渡部聖,ネビン,山村,西川,セデーニョ,古賀悠,源田
pl2025070805,日本ハム,ロッテ,五十幡,矢沢,清宮幸,レイエス,郡司,水野,田宮,石井,水谷
pl2025070805,ロッテ,日本ハム,藤原,寺地,安田,山本,西川,ソト,池田,宮崎,友杉
pl2025070806,ソフトバンク,オリックス,周東,野村,柳町,近藤,山川,山本,ダウンズ,海野,牧原大
pl2025070806,オリックス,ソフトバンク,来田,宗,太田,杉本,西野,頓宮,紅林,若月,中川
pl2025070904,楽天,西武,中島,ゴンザレス,黒川,ボイト,村林,伊藤,堀内,入江,辰己
pl2025070904,西武,楽天,長谷川,滝沢,渡部聖,ネビン,山村,西川,セデーニョ,炭谷,源田
pl2025070905,日本ハム,ロッテ,五十幡,水谷,万波,レイエス,郡司,水野,清宮幸,石井,田宮
pl2025070905,ロッテ,日本ハム,藤原,寺地,安田,山本,西川,岡,石川慎,宮崎,友杉
pl2025070906,ソフトバンク,オリックス,周東,野村,柳町,近藤,石塚,山川,ダウンズ,嶺井,牧原大
pl2025070906,オリックス,ソフトバンク,福田,宗,太田,杉本,ディアス,中川,頓宮,紅林,若月
pl2025071002,楽天,西武,中島,小深田,黒川,ボイト,村林,渡辺佳,宗山,石原,辰己
pl2025071002,西武,楽天,西川,滝沢,長谷川,ネビン,外崎,渡部聖,セデーニョ,古賀悠,仲田
pl2025071003,ソフトバンク,オリックス,周東,ダウンズ,中村,近藤,柳町,山本,野村,海野,庄子
pl2025071003,オリックス,ソフトバンク,中川,宗,太田,杉本,西野,頓宮,紅林,福永,福田
pl2025071104,オリックス,日本ハム,中川,宗,太田,杉本,西野,紅林,ディアス,若月,来田
pl2025071104,日本ハム,オリックス,水谷,清宮幸,郡司,レイエス,野村,水野,万波,石井,伏見
pl2025071105,ソフトバンク,楽天,野村,佐藤直,ダウンズ,近藤,柳町,山川,石塚,海野,広瀬隆
pl2025071105,楽天,ソフトバンク,中島,村林,黒川,ボイト,ゴンザレス,伊藤,入江,堀内,辰己
pl2025071106,西武,ロッテ,西川,滝沢,長谷川,ネビン,外崎,渡部聖,セデーニョ,炭谷,仲田
pl2025071106,ロッテ,西武,藤原,寺地,安田,山本,西川,岡,ソト,藤岡,友杉
pl2025071204,オリックス,日本ハム,中川,宗,太田,頓宮,西野,広岡,紅林,福田,若月
pl2025071204,日本ハム,オリックス,五十幡,矢沢,清宮幸,マルティネス,石井,野村,田宮,郡司,山県
pl2025071205,ソフトバンク,楽天,周東,川瀬,柳町,近藤,山川,山本,ダウンズ,海野,野村
pl2025071205,楽天,ソフトバンク,中島,村林,黒川,ボイト,渡辺佳,小郷,宗山,堀内,辰己
pl2025071206,西武,ロッテ,西川,仲田,仲三河,ネビン,山村,渡部聖,長谷川,古賀悠,源田
pl2025071206,ロッテ,西武,藤原,寺地,安田,山本,西川,池田,宮崎,田村,友杉
pl2025071304,オリックス,日本ハム,広岡,宗,太田,杉本,西野,頓宮,来田,若月,紅林
pl2025071304,日本ハム,オリックス,五十幡,矢沢,清宮幸,レイエス,水谷,石井,郡司,田宮,水野
pl2025071305,ソフトバンク,楽天,柳町,周東,近藤,中村,山本,谷川原,川瀬,ダウンズ,野村
pl2025071305,楽天,ソフトバンク,中島,村林,黒川,ゴンザレス,ボイト,伊藤,入江,太田,辰己
pl2025071306,西武,ロッテ,西川,滝沢,長谷川,ネビン,山村,渡部聖,セデーニョ,炭谷,源田
pl2025071306,ロッテ,西武,藤原,寺地,安田,山本,西川,岡,ソト,藤岡,友杉
pl2025071401,日本ハム,西武,水谷,矢沢,清宮幸,レイエス,野村,万波,水野,山県,伏見
pl2025071401,西武,日本ハム,西川,仲田,仲三河,ネビン,山村,外崎,渡部聖,長谷川,古賀悠
pl2025071504,楽天,オリックス,中島,小深田,黒川,ボイト,村林,フランコ,小郷,堀内,辰己
pl2025071504,オリックス,楽天,広岡,宗,太田,杉本,西野,来田,頓宮,若月,大里
pl2025071505,ロッテ,ソフトバンク,藤原,寺地,安田,山本,西川,藤岡,宮崎,上田,小川
pl2025071505,ソフトバンク,ロッテ,周東,柳町,近藤,中村,山本,ダウンズ,川瀬,海野,牧原大
pl2025071603,日本ハム,西武,五十幡,水谷,郡司,レイエス,石井,野村,水野,田宮,万波
pl2025071603,西武,日本ハム,西川,平沢,渡部聖,ネビン,山村,村田,長谷川,古賀悠,滝沢
pl2025071604,楽天,オリックス,田中和,小深田,黒川,ボイト,村林,フランコ,伊藤,堀内,辰己
pl2025071604,オリックス,楽天,広岡,宗,太田,杉本,西野,中川,頓宮,紅林,若月
pl2025071605,ロッテ,ソフトバンク,藤原,寺地,安田,山本,西川,ソト,池田,宮崎,友杉
pl2025071605,ソフトバンク,ロッテ,周東,広瀬隆,ダウンズ,近藤,山川,石塚,嶺井,野村,佐藤直
pl2025071704,日本ハム,西武,五十幡,矢沢,清宮幸,レイエス,石井,野村,マルティネス,水野,田宮
pl2025071704,西武,日本ハム,西川,外崎,渡部聖,ネビン,村田,山村,長谷川,古賀悠,滝沢
pl2025071706,ロッテ,ソフトバンク,西川,山本,安田,寺地,ソト,藤岡,愛斗,上田,友杉
pl2025071706,ソフトバンク,ロッテ,周東,野村,柳町,近藤,山川,山本,川瀬,海野,牧原大
pl2025071801,オリックス,ロッテ,広岡,宗,太田,杉本,西野,頓宮,中川,若月,大里
pl2025071801,ロッテ,オリックス,西川,山本,藤原,寺地,安田,高部,上田,宮崎,友杉
pl2025071904,日本ハム,楽天,水谷,五十幡,レイエス,郡司,石井,万波,清宮幸,伏見,水野
pl2025071904,楽天,日本ハム,中島,村林,黒川,フランコ,渡辺佳,小郷,宗山,堀内,辰己
pl2025071905,ソフトバンク,西武,周東,ダウンズ,中村,近藤,山本,柳町,川瀬,海野,牧原大
pl2025071905,西武,ソフトバンク,西川,滝沢,渡部聖,ネビン,デービス,山村,長谷川,源田,古賀悠
pl2025071906,オリックス,ロッテ,広岡,宗,太田,杉本,西野,来田,若月,中川,大里
pl2025071906,ロッテ,オリックス,藤原,寺地,安田,山本,西川,高部,上田,宮崎,小川
pl2025072004,日本ハム,楽天,五十幡,水谷,レイエス,郡司,石井,万波,清宮幸,水野,田宮
pl2025072004,楽天,日本ハム,中島,村林,黒川,フランコ,ボイト,伊藤,宗山,堀内,辰己
pl2025072005,ソフトバンク,西武,周東,佐藤直,ダウンズ,近藤,山川,石塚,谷川原,野村,牧原大
pl2025072005,西武,ソフトバンク,西川,山村,渡部聖,ネビン,デービス,村田,炭谷,長谷川,源田
pl2025072006,オリックス,ロッテ,広岡,宗,太田,中川,西野,杉本,頓宮,若月,大里
pl2025072006,ロッテ,オリックス,藤原,寺地,安田,山本,西川,高部,上田,友杉,小川
pl2025072104,日本ハム,楽天,矢沢,五十幡,レイエス,野村,清宮幸,万波,水野,石井,田宮
pl2025072104,楽天,日本ハム,中島,村林,黒川,フランコ,伊藤,ボイト,宗山,堀内,辰己
pl2025072105,ソフトバンク,西武,周東,佐藤直,ダウンズ,近藤,山川,柳町,野村,海野,牧原大
pl2025072105,西武,ソフトバンク,西川,渡部聖,デービス,ネビン,山村,外崎,滝沢,仲田,古賀悠
pl2025072106,オリックス,ロッテ,大里,広岡,宗,太田,中川,来田,ディアス,福永,福田
pl2025072106,ロッテ,オリックス,藤原,西川,安田,山本,ソト,上田,宮崎,田村,小川
pl2025072604,ロッテ,日本ハム,藤原,寺地,安田,山本,西川,上田,高部,友杉,宮崎
pl2025072604,日本ハム,ロッテ,水谷,清宮幸,五十幡,レイエス,郡司,水野,万波,石井,田宮
pl2025072605,西武,楽天,西川,滝沢,渡部聖,ネビン,村田,デービス,長谷川,柘植,佐藤太
pl2025072605,楽天,西武,中島,小深田,村林,フランコ,黒川,辰己,宗山,堀内,小郷
pl2025072606,オリックス,ソフトバンク,中川,宗,太田,頓宮,西野,若月,杉本,大里,広岡
pl2025072606,ソフトバンク,オリックス,周東,佐藤直,ダウンズ,近藤,山川,柳町,野村,海野,牧原大
pl2025072704,ロッテ,日本ハム,藤原,寺地,安田,山本,西川,ソト,藤岡,高部,小川
pl2025072704,日本ハム,ロッテ,水谷,五十幡,清宮幸,レイエス,郡司,水野,万波,石井,伏見
pl2025072705,西武,楽天,西川,長谷川,渡部聖,ネビン,村田,デービス,源田,古賀悠,佐藤太
pl2025072705,楽天,西武,中島,小深田,村林,ボイト,黒川,辰己,宗山,堀内,小郷
pl2025072706,オリックス,ソフトバンク,中川,大里,太田,頓宮,宗,ディアス,福田,福永,元
pl2025072706,ソフトバンク,オリックス,周東,佐藤直,井上,近藤,山川,柳町,嶺井,野村,牧原大
pl2025072904,ソフトバンク,日本ハム,周東,ダウンズ,柳町,近藤,山川,山本,野村,海野,牧原大
pl2025072904,日本ハム,ソフトバンク,万波,松本剛,清宮幸,レイエス,野村,石井,伏見,水野,五十幡
pl2025072905,楽天,ロッテ,中島,小深田,村林,ボイト,黒川,辰己,宗山,堀内,小郷
pl2025072905,ロッテ,楽天,藤原,寺地,安田,山本,西川,ソト,宮崎,高部,友杉
pl2025072906,西武,オリックス,西川,長谷川,渡部聖,ネビン,外崎,デービス,佐藤太,古賀悠,滝沢
pl2025072906,オリックス,西武,広岡,宗,太田,頓宮,中川,ディアス,杉本,大里,若月
pl2025073004,ソフトバンク,日本ハム,周東,ダウンズ,柳町,近藤,山川,山本,野村,海野,牧原大
pl2025073004,日本ハム,ソフトバンク,五十幡,水谷,レイエス,郡司,石井,清宮幸,松本剛,水野,田宮
pl2025073005,楽天,ロッテ,中島,宗山,村林,ボイト,黒川,辰己,ゴンザレス,堀内,小郷
pl2025073005,ロッテ,楽天,藤原,寺地,安田,西川,ソト,高部,小川,友杉,田村
pl2025073006,西武,オリックス,西川,長谷川,渡部聖,ネビン,外崎,デービス,炭谷,源田,滝沢
pl2025073006,オリックス,西武,麦谷,宗,太田,杉本,来田,中川,ディアス,若月,大里
pl2025073104,ソフトバンク,日本ハム,ダウンズ,柳町,近藤,山川,山本,牧原大,川瀬,谷川原,野村
pl2025073104,日本ハム,ソフトバンク,水谷,清宮幸,レイエス,郡司,石井,万波,水野,伏見,五十幡
pl2025073105,楽天,ロッテ,中島,宗山,村林,ボイト,黒川,ゴンザレス,フランコ,堀内,辰己
pl2025073105,ロッテ,楽天,藤原,寺地,ソト,西川,山本,安田,佐藤,宮崎,友杉
pl2025073106,西武,オリックス,西川,長谷川,渡部聖,ネビン,村田,デービス,佐藤太,古賀悠,滝沢
pl2025073106,オリックス,西武,広岡,宗,太田,杉本,西野,ディアス,福田,福永,大里
pl2025080104,ロッテ,西武,藤原,寺地,安田,西川,山本,ソト,藤岡,上田,友杉
pl2025080104,西武,ロッテ,西川,長谷川,渡部聖,ネビン,村田,デービス,源田,柘植,滝沢
pl2025080105,日本ハム,オリックス,矢沢,水谷,清宮幸,郡司,石井,万波,野村,水野,松本剛
pl2025080105,オリックス,日本ハム,広岡,宗,ディアス,杉本,西野,頓宮,中川,大里,若月
pl2025080106,楽天,ソフトバンク,中島,宗山,村林,ボイト,黒川,ゴンザレス,フランコ,堀内,辰己
pl2025080106,ソフトバンク,楽天,緒方,柳町,近藤,山川,山本,牧原大,川瀬,海野,庄子
pl2025080204,ロッテ,西武,藤原,寺地,安田,西川,山本,宮崎,上田,佐藤,小川
pl2025080204,西武,ロッテ,西川,長谷川,渡部聖,ネビン,外崎,デービス,源田,古賀悠,滝沢
pl2025080205,日本ハム,オリックス,五十幡,松本剛,清宮幸,レイエス,郡司,万波,石井,野村,水野
pl2025080205,オリックス,日本ハム,広岡,西野,ディアス,杉本,頓宮,中川,オリバレス,大里,若月
pl2025080206,楽天,ソフトバンク,中島,小郷,村林,ゴンザレス,黒川,辰己,フランコ,堀内,小深田
pl2025080206,ソフトバンク,楽天,周東,柳町,近藤,山川,山本,ダウンズ,野村,海野,牧原大
pl2025080304,ロッテ,西武,藤原,寺地,安田,西川,ソト,山本,上田,宮崎,友杉
pl2025080304,西武,ロッテ,西川,長谷川,渡部聖,ネビン,村田,デービス,仲田,古賀悠,滝沢
pl2025080305,日本ハム,オリックス,五十幡,松本剛,郡司,レイエス,石井,野村,水谷,水野,田宮
pl2025080305,オリックス,日本ハム,広岡,宗,太田,頓宮,西野,中川,オリバレス,福永,大里
pl2025080306,楽天,ソフトバンク,中島,黒川,村林,ゴンザレス,フランコ,ボイト,辰己,太田,小深田
pl2025080306,ソフトバンク,楽天,周東,柳町,近藤,山川,ダウンズ,嶺井,野村,井上,牧原大
pl2025080504,西武,日本ハム,西川,長谷川,渡部聖,ネビン,村田,デービス,佐藤太,炭谷,滝沢
pl2025080504,日本ハム,西武,水谷,石井,清宮幸,郡司,万波,レイエス,野村,五十幡,奈良間
pl2025080505,オリックス,楽天,広岡,宗,太田,杉本,中川,頓宮,ディアス,若月,紅林
pl2025080505,楽天,オリックス,中島,村林,浅村,ゴンザレス,黒川,フランコ,辰己,堀内,小深田
pl2025080506,ソフトバンク,ロッテ,周東,柳町,近藤,山川,山本,ダウンズ,谷川原,野村,牧原大
pl2025080506,ロッテ,ソフトバンク,藤原,寺地,安田,西川,ソト,池田,山口,宮崎,友杉
pl2025080604,西武,日本ハム,西川,仲田,長谷川,ネビン,村田,デービス,渡部聖,柘植,源田
pl2025080604,日本ハム,西武,五十幡,清宮幸,レイエス,石井,水谷,野村,松本剛,奈良間,伏見
pl2025080605,オリックス,楽天,麦谷,宗,太田,頓宮,西野,中川,若月,大里,広岡
pl2025080605,楽天,オリックス,中島,宗山,村林,浅村,黒川,渡辺佳,フランコ,堀内,辰己
pl2025080606,ソフトバンク,ロッテ,周東,ダウンズ,近藤,山川,牧原大,柳町,山本,海野,野村
pl2025080606,ロッテ,ソフトバンク,藤原,寺地,安田,西川,ソト,佐藤,山口,宮崎,友杉
pl2025080704,西武,日本ハム,渡部聖,長谷川,岸,ネビン,村田,デービス,佐藤太,古賀悠,源田
pl2025080704,日本ハム,西武,五十幡,清宮幸,石井,田宮,郡司,レイエス,松本剛,梅林,水野
pl2025080705,オリックス,楽天,広岡,太田,頓宮,杉本,若月,西野,紅林,福田,オリバレス
pl2025080705,楽天,オリックス,中島,浅村,村林,ゴンザレス,黒川,フランコ,堀内,ボイト,辰己
pl2025080706,ソフトバンク,ロッテ,ダウンズ,野村,近藤,山川,嶺井,柳町,牧原大,井上,佐藤直
pl2025080706,ロッテ,ソフトバンク,藤原,寺地,池田,西川,ソト,安田,山本,山口,友杉
pl2025080904,楽天,西武,中島,村林,ゴンザレス,黒川,フランコ,堀内,小郷,ボイト,辰己
pl2025080904,西武,楽天,仲田,滝沢,岸,ネビン,村田,デービス,渡部聖,古賀悠,源田
pl2025080905,オリックス,ロッテ,広岡,宗,頓宮,杉本,中川,太田,大里,紅林,若月
pl2025080905,ロッテ,オリックス,藤原,西川,寺地,山本,ソト,安田,藤岡,上田,友杉
pl2025080906,日本ハム,ソフトバンク,五十幡,水谷,レイエス,マルティネス,石井,清宮幸,万波,田宮,水野
pl2025080906,ソフトバンク,日本ハム,周東,柳町,近藤,山川,中村,ダウンズ,川瀬,海野,牧原大
pl2025081004,楽天,西武,中島,村林,ゴンザレス,黒川,フランコ,辰己,ボイト,渡辺佳,太田
pl2025081004,西武,楽天,仲田,滝沢,渡部聖,ネビン,村田,デービス,長谷川,炭谷,源田
pl2025081006,日本ハム,ソフトバンク,五十幡,松本剛,レイエス,郡司,マルティネス,万波,石井,伏見,奈良間
pl2025081006,ソフトバンク,日本ハム,ダウンズ,川瀬,近藤,山川,柳町,山本,野村,海野,牧原大
pl2025081104,楽天,西武,中島,宗山,村林,黒川,フランコ,辰己,ボイト,堀内,武藤
pl2025081104,西武,楽天,長谷川,滝沢,渡部聖,ネビン,村田,デービス,外崎,柘植,源田
pl2025081105,オリックス,ロッテ,広岡,宗,頓宮,杉本,西野,太田,中川,大里,若月
pl2025081105,ロッテ,オリックス,藤原,西川,高部,ソト,池田,安田,佐藤,宮崎,小川
pl2025081106,日本ハム,ソフトバンク,郡司,清宮幸,万波,松本剛,レイエス,野村,石井,梅林,水野
pl2025081106,ソフトバンク,日本ハム,ダウンズ,川瀬,近藤,山川,柳町,嶺井,山本,野村,牧原大
pl2025081304,ロッテ,日本ハム,藤原,西川,高部,ソト,寺地,安田,山口,藤岡,友杉
pl2025081304,日本ハム,ロッテ,水谷,万波,野村,レイエス,郡司,石井,有薗,清宮幸,水野
pl2025081305,ソフトバンク,西武,ダウンズ,野村,近藤,山川,柳町,牧原大,山本,海野,佐藤直
pl2025081305,西武,ソフトバンク,外崎,滝沢,渡部聖,ネビン,村田,デービス,山村,長谷川,柘植
pl2025081306,楽天,オリックス,中島,村林,ゴンザレス,黒川,フランコ,ボイト,辰己,浅村,堀内
pl2025081306,オリックス,楽天,広岡,宗,頓宮,杉本,太田,ディアス,オリバレス,紅林,若月
pl2025081401,ロッテ,日本ハム,藤原,西川,高部,ソト,寺地,池田,山本,宮崎,友杉
pl2025081401,日本ハム,ロッテ,五十幡,水谷,野村,レイエス,石井,有薗,清宮幸,田宮,中島
pl2025081402,ソフトバンク,西武,川村,柳町,近藤,山川,中村,牧原大,野村,海野,川瀬
pl2025081402,西武,ソフトバンク,渡部聖,滝沢,外崎,ネビン,村田,デービス,長谷川,古賀悠,佐藤太
pl2025081403,楽天,オリックス,中島,村林,ゴンザレス,黒川,フランコ,ボイト,辰己,太田,小深田
pl2025081403,オリックス,楽天,麦谷,宗,中川,太田,若月,西野,頓宮,大里,広岡
pl2025081504,日本ハム,楽天,五十幡,郡司,レイエス,野村,万波,石井,清宮幸,伏見,水野
pl2025081504,楽天,日本ハム,中島,小深田,村林,黒川,フランコ,辰己,ボイト,武藤,太田
pl2025081505,西武,オリックス,渡部聖,滝沢,外崎,ネビン,村田,デービス,古賀悠,源田,モンテル
pl2025081505,オリックス,西武,広岡,西野,太田,杉本,頓宮,紅林,ディアス,若月,オリバレス
pl2025081506,ロッテ,ソフトバンク,藤原,西川,高部,ソト,寺地,池田,山口,宮崎,友杉
pl2025081506,ソフトバンク,ロッテ,ダウンズ,野村,近藤,山川,柳町,嶺井,牧原大,井上,佐藤直
pl2025081604,日本ハム,楽天,五十幡,田宮,レイエス,郡司,清宮幸,野村,石井,万波,水野
pl2025081604,楽天,日本ハム,中島,小深田,村林,黒川,フランコ,ボイト,辰己,ゴンザレス,太田
pl2025081605,西武,オリックス,渡部聖,滝沢,山村,ネビン,外崎,デービス,古賀悠,源田,長谷川
pl2025081605,オリックス,西武,広岡,宗,太田,杉本,西野,若月,頓宮,大里,麦谷
pl2025081606,ロッテ,ソフトバンク,藤原,西川,高部,寺地,安田,上田,佐藤,宮崎,小川
pl2025081606,ソフトバンク,ロッテ,周東,野村,近藤,山川,牧原大,ダウンズ,井上,海野,佐藤直
pl2025081704,日本ハム,楽天,中島,田宮,清宮幸,レイエス,矢沢,有薗,水野,水谷,松本剛
pl2025081704,楽天,日本ハム,中島,宗山,村林,黒川,フランコ,ボイト,辰己,堀内,小郷
pl2025081705,西武,オリックス,平沼,滝沢,外崎,ネビン,村田,デービス,源田,古賀悠,長谷川
pl2025081705,オリックス,西武,広岡,宗,太田,頓宮,西野,杉本,若月,紅林,中川
pl2025081706,ロッテ,ソフトバンク,藤原,西川,池田,山本,寺地,上田,安田,佐藤,友杉
pl2025081706,ソフトバンク,ロッテ,周東,柳町,近藤,山川,中村,牧原大,野村,海野,川瀬
pl2025081904,オリックス,日本ハム,広岡,西川,太田,杉本,中川,頓宮,若月,紅林,宗
pl2025081904,日本ハム,オリックス,水谷,清宮幸,石井,レイエス,郡司,野村,田宮,万波,水野
pl2025081905,楽天,ロッテ,中島,村林,ボイト,黒川,フランコ,宗山,ゴンザレス,辰己,太田
pl2025081905,ロッテ,楽天,藤原,西川,高部,ソト,寺地,安田,山口,宮崎,小川
pl2025081906,西武,ソフトバンク,渡部聖,滝沢,外崎,ネビン,村田,デービス,源田,古賀悠,長谷川
pl2025081906,ソフトバンク,西武,周東,柳町,近藤,山川,中村,牧原大,今宮,嶺井,野村
pl2025082004,オリックス,日本ハム,広岡,西川,太田,頓宮,中川,杉本,紅林,福永,宗
pl2025082004,日本ハム,オリックス,水谷,清宮幸,石井,レイエス,郡司,野村,田宮,万波,水野
pl2025082005,楽天,ロッテ,中島,村林,ボイト,黒川,フランコ,宗山,ゴンザレス,辰己,堀内
pl2025082005,ロッテ,楽天,藤原,西川,寺地,山口,安田,池田,山本,宮崎,友杉
pl2025082006,西武,ソフトバンク,源田,高松,渡部聖,ネビン,山村,デービス,外崎,炭谷,滝沢
pl2025082006,ソフトバンク,西武,野村,今宮,近藤,山川,柳町,牧原大,ダウンズ,海野,佐藤直
pl2025082103,オリックス,日本ハム,広岡,西川,太田,杉本,中川,西野,紅林,若月,宗
pl2025082103,日本ハム,オリックス,水谷,清宮幸,郡司,レイエス,野村,石井,万波,田宮,水野
pl2025082104,楽天,ロッテ,中島,村林,ボイト,黒川,フランコ,ゴンザレス,辰己,太田,武藤
pl2025082104,ロッテ,楽天,藤原,西川,高部,山口,ソト,藤岡,安田,佐藤,友杉
pl2025082204,ソフトバンク,日本ハム,周東,野村,近藤,山川,中村,牧原大,今宮,ダウンズ,谷川原
pl2025082204,日本ハム,ソフトバンク,水谷,清宮幸,郡司,レイエス,野村,石井,万波,田宮,水野
pl2025082205,オリックス,楽天,広岡,西川,太田,杉本,中川,紅林,頓宮,若月,宗
pl2025082205,楽天,オリックス,中島,村林,渡辺佳,黒川,宗山,フランコ,辰己,ボイト,堀内
pl2025082206,西武,ロッテ,渡部聖,源田,外崎,ネビン,山村,デービス,古賀悠,元山,モンテル
pl2025082206,ロッテ,西武,藤原,西川,高部,山口,ソト,寺地,藤岡,安田,小川
pl2025082304,ソフトバンク,日本ハム,周東,野村,近藤,山川,牧原大,今宮,柳町,ダウンズ,海野
pl2025082304,日本ハム,ソフトバンク,水谷,清宮幸,郡司,レイエス,野村,石井,万波,田宮,水野
pl2025082305,オリックス,楽天,広岡,西川,太田,中川,西野,頓宮,若月,麦谷,大城
pl2025082305,楽天,オリックス,中島,村林,ボイト,黒川,フランコ,ゴンザレス,辰己,太田,武藤
pl2025082306,西武,ロッテ,渡部聖,源田,外崎,ネビン,村田,デービス,古賀悠,滝沢,長谷川
pl2025082306,ロッテ,西武,藤原,西川,高部,山口,池田,安田,佐藤,宮崎,友杉
pl2025082404,ソフトバンク,日本ハム,周東,川瀬,近藤,山川,中村,牧原大,今宮,海野,野村
pl2025082404,日本ハム,ソフトバンク,水谷,清宮幸,郡司,レイエス,野村,石井,万波,田宮,水野
pl2025082405,オリックス,楽天,広岡,西川,太田,中川,頓宮,若月,宗,紅林,麦谷
pl2025082405,楽天,オリックス,中島,村林,ボイト,黒川,フランコ,ゴンザレス,宗山,堀内,辰己
pl2025082406,西武,ロッテ,渡部聖,源田,外崎,ネビン,村田,デービス,古賀悠,滝沢,長谷川
pl2025082406,ロッテ,西武,藤原,西川,山本,山口,上田,藤岡,佐藤,高部,友杉
pl2025082604,ソフトバンク,楽天,周東,牧原大,近藤,中村,柳町,山川,今宮,嶺井,川瀬
pl2025082604,楽天,ソフトバンク,中島,村林,ボイト,黒川,フランコ,宗山,ゴンザレス,辰己,堀内
pl2025082605,日本ハム,西武,水谷,田宮,石井,レイエス,清宮幸,野村,万波,有薗,奈良間
pl2025082605,西武,日本ハム,渡部聖,源田,山村,ネビン,外崎,デービス,古賀悠,セデーニョ,長谷川
pl2025082606,ロッテ,オリックス,藤原,西川,山本,山口,安田,上田,宮崎,田村,友杉
pl2025082606,オリックス,ロッテ,広岡,西川,太田,中川,宗,頓宮,紅林,若月,麦谷
pl2025082704,ソフトバンク,楽天,野村,周東,近藤,中村,山川,牧原大,今宮,柳町,海野
pl2025082704,楽天,ソフトバンク,中島,村林,ボイト,黒川,フランコ,宗山,ゴンザレス,辰己,堀内
pl2025082705,日本ハム,西武,矢沢,五十幡,水谷,郡司,石井,万波,清宮幸,伏見,山県
pl2025082705,西武,日本ハム,平沼,デービス,外崎,ネビン,セデーニョ,長谷川,古賀悠,滝沢,渡部聖
pl2025082706,ロッテ,オリックス,藤原,西川,高部,山口,寺地,安田,上田,友杉,小川
pl2025082706,オリックス,ロッテ,広岡,西川,太田,杉本,西野,頓宮,紅林,若月,麦谷
pl2025082904,楽天,日本ハム,辰己,村林,フランコ,黒川,ボイト,鈴木大,ゴンザレス,堀内,武藤
pl2025082904,日本ハム,楽天,水谷,石井,郡司,レイエス,野村,田宮,万波,五十幡,水野
pl2025082905,オリックス,西武,広岡,西川,太田,中川,頓宮,杉本,宗,若月,大里
pl2025082905,西武,オリックス,滝沢,デービス,山村,ネビン,外崎,セデーニョ,渡部聖,長谷川,古賀悠
pl2025082906,ソフトバンク,ロッテ,周東,柳町,近藤,中村,山川,牧原大,栗原,海野,野村
pl2025082906,ロッテ,ソフトバンク,藤原,西川,高部,山口,ソト,安田,佐藤,小川,友杉
pl2025083004,楽天,日本ハム,中島,村林,ボイト,黒川,フランコ,宗山,ゴンザレス,辰己,太田
pl2025083004,日本ハム,楽天,水谷,五十幡,郡司,レイエス,清宮幸,有薗,田宮,山県,水野
pl2025083005,オリックス,西武,広岡,西川,太田,中川,西野,杉本,宗,福永,紅林
pl2025083005,西武,オリックス,平沼,山村,外崎,ネビン,セデーニョ,渡部聖,長谷川,炭谷,滝沢
pl2025083006,ソフトバンク,ロッテ,野村,周東,牧原大,山川,中村,今宮,栗原,海野,佐藤直
pl2025083006,ロッテ,ソフトバンク,藤原,西川,高部,上田,佐藤,藤岡,安田,宮崎,小川
